author,content
理财小白张鹏辉,女生是感性的他们和男性的想法不一样试着每天早上走的时候拥抱一下晚上回家抽出几分钟和她说几句话效果肯定会很好的相信我
梁佩琳,你没错你女朋友也没错错的是你们两个在一起你们两个现在立马分手各自找一个富二代就都不用努力工作直接好好谈恋爱了正所谓一别两宽个生欢喜你的烦恼我能体会因为想要女生开心潘驴邓小闲至少需要占一样估计你现在一样都没有所以才会苦恼所以大家都会说先脱贫再脱单你想要两个人一起奋斗就该找个体谅你懂你的女朋友而不是先找个女朋友再要求她体谅你我建议你原地分手这样的话对你和你女友都是解脱
林姚,我对象也是和我这样说的刚开始我也会生气觉得他不关心我和他吵架不理解他有一次吵架很凶他说你也理解我一下可以吗我每天在公司也很累了不想回来因为一些小事吵架他说我和在一起是抱着结婚为目的所以要好好工作有足够的物质支撑两个人就少些烦恼可身为女朋友当然是想让他除了上班的时间其余时间都来陪我了我刚刚还问了我对象你上班很累回家怎么还能想着要做饭他说我下班只想快点回家看见你看见你我就不累了然后他会一口气把饭做完再放松去沙发上葛优躺我对象也许没谈过恋爱的缘故他不知道怎样对一个女生好他就想他有的他都给我有时候做的方式不对但是出发点都是好的他说做的不喜欢他都能改他上班的时候碰见有阿姨卖花他会和那个阿姨说我女朋友喜欢花然后会给在熟睡的我打电话小区门口有阿姨卖花很便宜快点起床下班的时候会不打招呼的给我买水果而且每次都能买到我当时特别想吃的这可能待在一起时间长了的心有灵犀他上班的地方能看到漂亮的黄昏晚霞然后会发朋友圈艾特我说一些小情话睡前一个小时两个人都会放下手机讲一下今天公司发生的搞笑的事情吐槽一下最近的烦心事呀最后结尾一定是两个人都开心的结尾这些都是小事生活慢慢都会潜移默化的影响女生嘛比较感性对她不要敷衍仔细一些耐心一些就可以了哈当然你女朋友要是个作精你又是个不知道体贴人的前面那些话都当我没说
匿名用户,人的需求分为物质需求和情感需求题主可以问一问自己你的物质需求和情感需求是几比几大部分女生的情感需求一般比男生的情感需求高
赵小乖,你的努力更多是为你自己没有女朋友你就不努力了所以不要用为了女朋友而努力来当借口
飞刀剑,不好评价首先这个提问具有明显么倾向性究竟是在什么样的情况下出现了这种事希望补充下根据你描述的我无法判断到底是你太过专注于工作冷冷淡了女朋友甚至让她产生了冷暴力的感受还是说她就是在无理取闹
凌晨三点钟,分了吧你们不合适
迷糊,她是很爱你的
你的故事我代言,其实你这么做不能说你有错也不能说你没有错这就要看你从哪一方面说这个问题如果从你的角度来说那当然没什么毛病但是我们要学会换位思考不是吗人生就是如此每个女孩子都有一颗少女心你的女朋友她也想要浪漫的爱情啊
冬瓜大萝卜,有错刚问我女朋友以下是原回答因为你挣没挣到钱我是不知道的你哄没哄我我知道
漫天的小灶,你没有错她也没有你想的是为两个人未来奋斗给她物质保障能走下去的底气而她暂时想的自己的内心感受你是否耐心给她交流是否在意她的情绪男女思维有本质差别也不能完全感同身受能求同存异更好男的不容易想要买房结婚压力很大女人担心容颜易逝最后荒废了最美的青春恋爱就好好谈走心点多理解多沟通少指责有啥心里话摆台面上讲一讲也许更好点主动给她沟通说明自己情况也反思自己有欠缺地方这样让感情更融洽
Qella,作为女生回答一下双方都没有错你目前是处于奋斗状态心思大部分被工作占据当然也因为你心里想担负的责任比较多这些责任主要是现实方面的比如赚够多少钱买一套房子升职加薪等等而你女朋友作为女生天生不喜欢把目标放得太远大所以只希望有一片小天地一点点小的情感上的呵护就可以满足她其实她的要求比你心理对爱情和未来的要求低很多只是你使劲的方向正好完全和她的需求错开当然要满足女朋友的情绪需求其实也挺费心思的作为一个正在处于奋斗状态的人来说不容易做到所以你可以选择吧工作目标降低一点点匀一点点心思给你女朋友的情绪怎么照顾你女朋友的情绪呢很简单的方式就是给生活增添一点小确幸你目前的状态是会忽略很多细节的所以你需要找回这些细节比如关注她今天的打扮夸赞回家的时候给她买她喜欢吃的工作的时候看到什么东西也能想到是否能给女朋友带去什么小惊喜就真的只需要这些非常非常小的东西就可以了
Kugatsu,不要给自己施加过多压力这样只会让你和她的关系越来越淡化适当的腾出点时间关心她制造一些浪漫有意义的事人不要活得太累
团知,不知全貌不好评价谁对谁错但是以为了我们的将来而努力工作的这个理由实在是让人接受无能好像没有女朋友就不会努力工作一样看题主的表述应该是位自身就想努力的人所以提出这个问题更多的是想找共鸣和理解这样的说法很难不让人联想到就是想捡便宜明明自己想推脱部分男友责任又偏偏要把这个罪名扣在对方的头上在我看来努力工作和情感管理并不矛盾除非女方是不可理喻的作不然就是男方想白嫖举个最简单的例子我有位同事也很忙但是还是能抽空主动给异地没吃晚餐的女友点外卖还是那种外卖到了先联系他他沟通好了再和女友说的说到底还是爱自己胜过爱女友打着为两人将来的名义不行男友应尽之事不过作为局外人也不好做过多评价最好的解决办法就是两个人来次坦诚的交流互相理解互相迁就才能互相扶持一起走的下去
0sunshine0,你觉得你辛苦对方有点无理取闹因为你是男生得考虑养家糊口少一些嘘寒问暖但是作为女生谁还不想当个小公主整日面对你面无表情没了当初的甜言蜜语日子犹如一潭死水这日子感觉就没法过了两个人的日子就是这样可能忙起来谁也不理谁的各过各的就是一潭死水也可能就是针尖对锋芒的相互指责不体谅对方一地鸡毛婚姻最大的润滑剂就是沟通交心多站在对方的角度想一想少了这一层生锈的日子就会咯吱咯吱的艰难前行矛盾频发了总之所有的问题都能从自身找到原因坐下来好好沟通沟通大家都是携手一路走来没有什么大事一句甜言蜜语的关心一次不着痕迹的照顾就能解决的事儿
牛牛的,兄弟我知道你是对的但是你也是错的男人得兼顾否则就要出问题
劼飞,你做对了件事有一件事没有做好的
微尘,穷命运跟你开了个玩笑还整了个大的
狼外公,没有她你也一样会努力工作为什么要强加到你女朋友身上
老徐失恋了,我和我前男友分手前有段时间也是这样那时候他每天下班回来很累可是我还是忍不住想和他聊聊天分享每天工作中发生的事情那段时间我的工作压力很大周边的同事也很不如意关系不好我看到他每天下班很疲惫很心疼但是他是我最亲密的人啊在外面遇到挫折和难过男生很多都会沉到心里而女生都喜欢倾诉和自己的家人不想让他错过我生命中的每个时刻现在我和他分手了刚刚看到这个问题我想如果时间重来一次我还会这样么我想我会分一些精力给我的朋友这样对彼此都好彼此都有空间才不会透支感情希望楼主遇到事情也要积极和女朋友分享不要憋在心里或者抽空找个时间和女朋友认真的做下来敞开心扉的聊一次
